Sum of Quantity,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,BLACK,990.M,0135729107874,199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,1
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,BLACK,990.L,0135729107875,199.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,1.0,1.0,,,0,4
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,BLACK,990.XL,0135729107876,199.99,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0.0,,1.0,,1.0,,,1.0,0,4
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SAND,116.3XS,0135729107849,199.99,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,1.0,0.0,,,0,1
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SAND,116.2XS,0135729107850,199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,,1,3
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SAND,116.XS,0135729107851,199.99,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0,4
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SAND,116.S,0135729107852,199.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1,6
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SAND,116.M,0135729107853,199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0,1
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SAND,116.L,0135729107854,199.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,0,2
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SAND,116.XL,0135729107855,199.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,0,1
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SHY PINK,531.3XS,0135729107863,199.99,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,,,0.0,1.0,0.0,,,0,2
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SHY PINK,531.2XS,0135729107864,199.99,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,0,4
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SHY PINK,531.XS,0135729107865,199.99,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,0,9
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SHY PINK,531.S,0135729107866,199.99,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,0,6
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SHY PINK,531.M,0135729107867,199.99,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,0,6
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SHY PINK,531.L,0135729107868,199.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,0,3
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SKY BLUE,410.3XS,0135729107856,199.99,0.0,0.0,,1.0,,0.0,0.0,,,0.0,,,,1.0,1.0,0.0,,,0,3
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SKY BLUE,410.2XS,0135729107857,199.99,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,1.0,0.0,0.0,0,8
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SKY BLUE,410.XS,0135729107858,199.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0,5
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SKY BLUE,410.S,0135729107859,199.99,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,3
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SKY BLUE,410.M,0135729107860,199.99,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,2,7
10-20-10,ATHENA,102456,SP25,ATHENA - LEATHER JACKET W/ CF TIE & FITTED,SKY BLUE,410.L,0135729107861,199.99,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,0,5
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,BLACK,990.3XS.,0135729110815,399,3.0,3.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,0,10
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,BLACK,990.2XS.,0135729110816,399,6.0,2.0,1.0,0.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0,17
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,BLACK,990.XS.,0135729110817,399,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,24
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,BLACK,990.S.,0135729110818,399,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,30
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,BLACK,990.M.,0135729110819,399,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,0,26
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,BLACK,990.L.,0135729110820,399,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,17
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,BLACK,990.XL.,0135729110821,399,0.0,3.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0,0,10
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,SAND,116.3XS.,0135729110807,399,2.0,3.0,,1.0,,,,,,,1.0,,,,1.0,,,,0,8
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,SAND,116.2XS.,0135729110808,399,0.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0,13
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,SAND,116.XS.,0135729110809,399,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,,0,18
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,SAND,116.S.,0135729110810,399,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0,20
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,SAND,116.M.,0135729110811,399,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,0,19
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,SAND,116.L.,0135729110812,399,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,20
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,SAND,116.XL.,0135729110813,399,0.0,3.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,0,10
10-20-10,CHARMAINE,102231,FA24,CHARMAINE - CROPPED BOLERO WITH NOTCH COLLAR,BLACK,990.XL,0135729106705,199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,0.0,,0.0,0.0,,0,2
10-20-10,DIANA,102463,SP25,DIANA - BLAZER W/ CHANEL COLLARLESS & SNAP FRONT,BLACK,990.2XS,0135729107962,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0,3
10-20-10,DIANA,102463,SP25,DIANA - BLAZER W/ CHANEL COLLARLESS & SNAP FRONT,BLACK,990.XS,0135729107963,299,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2
10-20-10,DIANA,102463,SP25,DIANA - BLAZER W/ CHANEL COLLARLESS & SNAP FRONT,BLACK,990.S,0135729107964,299,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2
10-20-10,DIANA,102463,SP25,DIANA - BLAZER W/ CHANEL COLLARLESS & SNAP FRONT,BLACK,990.M,0135729107965,299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2
10-20-10,DIANA,102463,SP25,DIANA - BLAZER W/ CHANEL COLLARLESS & SNAP FRONT,BLACK,990.L,0135729107966,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,0,5
10-20-10,DIANA,102463,SP25,DIANA - BLAZER W/ CHANEL COLLARLESS & SNAP FRONT,SAND,116.3XS,0135729107954,299,0.0,2.0,,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,0,2
10-20-10,DIANA,102463,SP25,DIANA - BLAZER W/ CHANEL COLLARLESS & SNAP FRONT,SAND,116.2XS,0135729107955,299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,1,2
10-20-10,ELANDRA,102230,FA24,ELANDRA - FITTED BLAZER W/ DOUBLE BREASTED ,BLACK,990.2XL,0135729106722,179.99,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,0.0,,,,0.0,,,0,2
10-20-10,ELANDRA,102230,FA24,ELANDRA - FITTED BLAZER W/ DOUBLE BREASTED ,FIRE RED,622.2XS,0135729106708,179.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.0,,0,2
10-20-10,ELANDRA,102230,FA24,ELANDRA - FITTED BLAZER W/ DOUBLE BREASTED ,FIRE RED,622.S,0135729106710,179.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0,1
10-20-10,ELANDRA,102230,FA24,ELANDRA - FITTED BLAZER W/ DOUBLE BREASTED ,FIRE RED,622.XL,0135729106713,179.99,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,0.0,,0,1
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,GREY MELANGE,932.XS.,0135729110420,119.99,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1,25
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,GREY MELANGE,932.S.,0135729110421,119.99,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,25
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,GREY MELANGE,932.M.,0135729110422,119.99,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1,23
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,GREY MELANGE,932.L.,0135729110423,119.99,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,16
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,GREY MELANGE,932.XL.,0135729110424,119.99,0.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0,15
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,GREY MELANGE,932.3XS.,0135729110418,119.99,4.0,3.0,1.0,1.0,1.0,0.0,,,,0.0,1.0,1.0,,,1.0,,,1.0,0,14
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,GREY MELANGE,932.2XS.,0135729110419,119.99,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2.0,1.0,,,0,16
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,WHITE,100.3XS.,0135729110410,119.99,6.0,3.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,0.0,,,,1,15
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,WHITE,100.2XS.,0135729110411,119.99,7.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0,23
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,WHITE,100.XS.,0135729110412,119.99,14.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,0,32
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,WHITE,100.S.,0135729110413,119.99,13.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,32
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,WHITE,100.M.,0135729110414,119.99,13.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,33
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,WHITE,100.L.,0135729110415,119.99,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1,21
10-20-10,FAWN,102696,SP25,FAWN - CLASSIC SUIT BLAZER ,WHITE,100.XL.,0135729110416,119.99,4.0,3.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,3.0,1.0,0,16
10-20-10,INESSA,102232,FA24,INESSA - LONG BLAZER W/ONE BUTTON ,BLACK,990.2XS,0135729106692,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0,1
10-20-10,JOLI,102245,FA24,JOLI - RELAXED WOOL BOYFRIEND BUTTON FRONT BLAZER,SAND,116.XL,0135729106520,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,0.0,,1.0,0.0,,0,3
10-20-10,JOLI,102245,FA24,JOLI - RELAXED WOOL BOYFRIEND BUTTON FRONT BLAZER,TAUPE,810.XL,0135729106528,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,1.0,0.0,,0,2
10-20-10,JULISSA ,101944,FA25,JULISSA - JACKET W/ CLASSIC LAPEL & BUTTON FRONT,BLACK,9903XS,0135729103309,249.99,1.0,0.0,,0.0,,,,,,,,,,,,,,,0,1
10-20-10,JULISSA ,101944,FA25,JULISSA - JACKET W/ CLASSIC LAPEL & BUTTON FRONT,BLACK,9902XS,0135729103310,249.99,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,0,5
10-20-10,JULISSA ,101944,FA25,JULISSA - JACKET W/ CLASSIC LAPEL & BUTTON FRONT,BLACK,990XS,0135729103311,249.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0,1
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.3XS.,0135729110978,577,0.0,3.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,0,7
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.2XS.,0135729110979,577,3.0,5.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,,,1,20
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.XS.,0135729110980,577,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1,24
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.S.,0135729110981,577,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,24
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.M.,0135729110982,577,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,21
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.L.,0135729110983,577,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,21
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.XL.,0135729110984,577,0.0,3.0,,,,,,,,,,,1.0,,,,,0.0,0,4
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,BLACK,990.3XS,0135729108077,279,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,1.0,1.0,,0.0,,0,2
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,BLACK,990.2XS,0135729108078,279,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0,1
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,LATTE,815.2XS.,0135729110334,279,6.0,5.0,1.0,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,0,20
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,LATTE,815.3XS.,0135729110333,279,3.0,3.0,,1.0,,,,,,1.0,1.0,,,,0.0,,,,0,9
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,LATTE,815.L.,0135729110332,279,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,18
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,LATTE,815.M.,0135729110331,279,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,18
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,LATTE,815.S.,0135729110330,279,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,16
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,LATTE,815.XL.,0135729110329,279,0.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,0,5
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,LATTE,815.XS.,0135729110328,279,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,23
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,CARAMEL,710.3XS,0135729108069,279,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,1,1
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,CARAMEL,710.2XS,0135729108070,279,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,,0,7
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,CARAMEL,710.2XL,0135729108076,279,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,0,1
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,RADIANT RED,633.3XS,0135729108061,279,1.0,0.0,,1.0,,0.0,0.0,,,1.0,,,,1.0,0.0,0.0,,,0,4
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,RADIANT RED,633.2XS,0135729108062,279,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0,12
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,RADIANT RED,633.XS,0135729108063,279,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,1,11
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,RADIANT RED,633.S,0135729108064,279,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1,6
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,RADIANT RED,633.M,0135729108065,279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,0.0,0.0,0.0,0.0,1,4
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,RADIANT RED,633.L,0135729108066,279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,,1.0,0.0,0.0,0.0,0.0,0,4
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,RADIANT RED,633.XL,0135729108067,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,0,1
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,RADIANT RED,633.2XL,0135729108068,279,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,0.0,,1,3
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.3XS.,0135729110799,379,1.0,3.0,,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,0,9
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.2XS.,0135729110800,379,1.0,5.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,0,18
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.XS.,0135729110801,379,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0,27
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.S.,0135729110802,379,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,26
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.M.,0135729110803,379,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1,24
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.L.,0135729110804,379,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,15
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.XL.,0135729110805,379,0.0,2.0,,1.0,1.0,,,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,11
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.2XL.,0135729110806,379,0.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0,3
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,SAND,116.3XS.,0135729110791,379,1.0,3.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,0,9
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,SAND,116.2XS.,0135729110792,379,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0,15
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,SAND,116.XS.,0135729110793,379,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,0,19
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,SAND,116.S.,0135729110794,379,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16
